female;Lucy;Cowie;TURRACH;Austria;10.02.1939;0660 123 56 92;B+;100.1;153
female;Magnolia;Lefèbvre;Manubach;Germany;12.03.1962;06743 80 78 08;O+;54.2;155
female;Josephe;Gilbert;ANZING;Austria;7/27/1958;0680 181 69 16;O+;95.3;158
male;Marcel;Eisenhauer;PATTINGHAM;United Kingdom;12.10.1976;7 838 363 923;B+;114.4;185
male;Christien;Sorel;São Pedro de Sarracenos;Portugal;3/16/1949;212 733 695 002;A+;69;166
male;Roch;Bellemare;Toronto;Canada;2/14/1997;647-866-0101;O-;89.1;187
male;Mścisław;Król;Lisboa;Portugal;6/16/1971;212 126 340 661;O-;110.9;186
male;Delfio;Moretti;Ladeuze;Belgium;07.08.1982;0470 26 33 16;A+;85.4;179
male;Jacob;Dimond;Kenner;United States;07.10.1996;504-905-0277;O-;94.6;177
female;Jennifer;Friedman;PIRA;Australia;6/28/1990;(03) 5326 7687;A+;72.3;170
male;Igino;Capon;Bydgoszcz;Poland;03.08.1949;66 908 25 12;O+;62.9;180
male;Nicholas;Grave;Bragança;Portugal;03.07.1950;212 739 786 227;O+;65;175
male;Dieter;Durr;MILTON GREEN;United Kingdom;04.10.1979;7 753 638 023;O+;91.9;185
female;Stefania;Kalinowska;BUCHBODEN;Austria;12/16/1983;0660 147 02 07;B+;71.2;156
male;Taylor;Lyons;Poznań;Poland;02.04.1980;66 173 64 56;A-;109;182
male;Thomas;Kennedy;Montreal;Canada;9/22/1959;514-349-6004;O-;75.5;173
female;Antje;Fiedler;Huntingdon;Canada;1/16/1966;604-615-0439;B+;51;174
male;Darrell;Ray;Opole;Poland;4/13/1947;88 608 72 24;B+;90.1;164
female;Erin;Knight;STOSSAU;Austria;2/22/1981;0676 180 14 32;B+;49.3;171
female;Florida;Clark;Vancouver;Canada;3/25/1998;604-877-2175;O+;81.8;162
male;Henio;Kalinowski;PARIS;France;11/27/1960;01.39.93.43.99;O+;72.3;185
female;Heike;Schuster;Campaspero;Spain;6/20/1935;780 170 455;A+;48.4;159
female;Jessica;Nacht;ÉPERNAY;France;06.03.1971;03.69.79.41.96;B+;60.8;162
female;Yvette;Brisebois;Illescas;Spain;01.07.1947;766 858 188;B+;63.8;168
male;Marsilius;Sarrazin;Kraków;Poland;5/15/1961;69 542 74 01;O-;99.9;183
male;Stephan;Zimmermann;KONGOLIA;Australia;08.10.1989;(08) 8398 6306;B+;85.6;190
male;Robert;Shepherd;HAITIGEN;Austria;05.07.1933;0681 519 46 77;AB+;65.8;181
male;Sebastian;Douglas;Sajazarra;Spain;04.06.1991;686 855 158;O+;104.5;182
female;Susanne;Eichmann;LYON;France;12.01.1932;04.94.62.51.52;B+;57.6;155
female;Judy;Lane;SÈTE;France;10/22/1982;04.41.39.58.62;O+;73.1;163
female;Amy;Hart;PARIS;France;8/25/1932;01.58.23.41.42;A-;87.3;167
female;Christin;Jager;Orroir;Belgium;7/22/1955;0491 31 42 70;A+;90.5;172
male;Guerrino;Gallo;Cirák;Hungary;4/20/1977;(96) 887-009;O+;110.1;189
male;Éric;Rochefort;GARDENSTOWN;United Kingdom;08.01.1992;7 718 660 450;A+;76.9;176
male;Ben;Clarey;Cobourg;Canada;4/16/1934;905-373-5205;O+;71.2;175
male;Marc;Fecteau;ÉVRY;France;4/23/1983;01.99.84.69.44;A+;93.2;176
female;Mireille;Dupéré;EMPERSDORF;Austria;03.06.1960;0688 940 85 27;A+;75.6;159
female;Sophia;Lloyd;Clinton;United States;8/31/1989;919-912-3200;AB-;75.3;171
female;Virginia;Richardson;Eindhout;Belgium;2/23/1970;0471 41 40 62;B+;54;162
female;Colette;Covillon;Vacaville;United States;10.05.1941;707-469-4844;B+;107.7;159
male;William;Queale;San Antonio;United States;09.10.1948;210-725-8980;O+;88.8;185
male;Oliver;Barrington;PILGERSDORF;Austria;10.06.1945;0664 956 59 65;B+;88.3;172
male;Michael;Blackburn;WEST LEAKE;United Kingdom;1/24/1945;7 961 257 156;A+;70.4;170
male;Tyson;Catts;Las Regueras;Spain;11.04.1937;693 441 171;B+;77.6;167
female;Constance;Gregoire;Bottrop Boy;Germany;5/28/1977;02045 39 70 60;B+;77.8;167
male;Lew;Kowalczyk;Úny;Hungary;10/30/1973;(33) 397-673;A+;98.3;188
female;Laurene;Piedalue;POULTON;United Kingdom;03.12.1973;7 929 758 021;O+;97.3;160
male;Tiziano;Sagese;Foy-Notre-Dame;Belgium;6/19/1962;0471 57 76 76;O+;70.8;177
male;Peter;Day;Warszawa/Wesoła;Poland;9/28/1940;53 625 01 46;O+;61.1;171
female;Maya;Bean;Dresden;Germany;10/13/1968;0351 84 91 13;A+;105.5;173
male;Sean;Finch;Tortosendo;Portugal;07.06.1990;212 722 034 231;B+;111.3;190
female;Patricia;Pariseau;Sonneberg;Germany;3/27/1972;03675 52 49 96;B+;84.9;153
female;Harriet;Pratt;HARMER HILL;United Kingdom;3/15/1935;7 039 600 426;O+;76.5;150
male;Quintiliano;Buccho;Monte Roberto;Italy;12/14/1958;3 172 620 093;O+;102.9;178
male;Spartaco;Trevisan;Poroszló;Hungary;11/30/1932;(36) 723-601;A+;62.5;179
male;Joseph;Judd;Colpalombo;Italy;12.12.1998;3 699 983 615;A+;92.6;168
male;Jaxon;Jephcott;Würzburg;Germany;03.12.1992;0931 91 91 29;A+;105;177
female;Carmen;Cunningham;Poznań;Poland;05.01.1977;53 455 76 27;A+;100.6;168
female;Leah;Cubadgee;Seriate;Italy;07.05.1936;3 394 592 928;B+;75.3;156
male;Freddie;Grant;Mere;Belgium;11.07.1956;0485 62 44 96;AB+;91.7;178
female;Danuta;Nowakowska;Opole;Poland;02.10.1952;67 188 65 66;A+;92.8;152
male;Kasper;Dąbrowski ;TOMNAVOULIN;United Kingdom;4/27/1949;7 967 424 217;B+;66.2;164
male;Derek;Alvarado;El Morell;Spain;12/30/1974;716 388 494;A+;85.8;185
female;Krystyna;Król;Gordisa;Hungary;08.09.1946;(72) 177-233;O+;96.4;171
female;Melissa;De Luca;ALI CURUNG;Australia;12/25/1970;(08) 8271 6563;O+;82.9;154
male;Lillo;Giordano;OBERFURTH;Austria;01.07.1956;0699 438 09 25;B+;93.1;179
male;Peter;Austerlitz;CERGY;France;4/24/1974;01.99.89.28.16;A+;78.6;185
male;Jay;French;Krosno Odrzańskie;Poland;5/13/1978;53 859 52 69;B+;97.2;184
male;Patrick;Frey;Snelgrove;Canada;10/16/1972;905-843-1998;O+;81.5;184
female;Jolanta;Gorska;Austin;United States;03.01.1954;512-215-8843;B+;102.3;156
male;Audric;Quiron;Białystok;Poland;8/21/1985;88 490 59 41;O+;79.6;184
female;Laura;Atkins;Plasencia;Spain;12.01.1974;691 689 530;A+;103.6;165
male;Alain;Leduc;Peace River;Canada;04.05.1986;780-624-3832;O+;88.7;184
female;Véronique;Fortin;Lynn Haven;United States;01.11.1981;850-265-1341;A+;79.9;161
male;Nikifor;Kowalczyk;Szczecin;Poland;04.12.1971;60 363 16 02;O+;77.1;182
male;Jordan;Saunders;UPTON;United Kingdom;4/21/1983;7 063 303 644;AB-;92.8;180
male;Zachary;De Rougemont;BÄRNDORF;Austria;09.03.1995;0699 648 22 20;O+;78.5;185
male;Andrea;Angelo;LOOMBERAH;Australia;4/19/1979;(02) 6750 0933;A+;112.9;181
male;Charles;Millard;Wrocław;Poland;7/20/1980;67 410 13 22;O+;76.3;180
male;Marko;Fischer;Sebastian;United States;5/31/1954;772-228-0154;O+;93;167
male;Thomas;Lester;Beas de Granada;Spain;01.10.1962;713 456 580;O+;83.8;166
male;Quarantino;Calabresi;GONGOLGON;Australia;1/26/1960;(02) 4030 7997;O+;112.8;179
male;Serafin;Tomaszewski;Valado dos Frades;Portugal;8/28/1933;212 442 994 989;O+;70.5;166
female;Susan;Vangilder;Kitchener;Canada;5/31/1974;519-594-2590;B+;71.2;168
male;Flavio;Buccho;Bräunlingen;Germany;1/14/1970;0771 90 10 17;O-;105.8;171
female;Azura;Desruisseaux;Schönewörde;Germany;07.07.1994;05835 55 46 02;O+;86;170
female;Bonnie;Roberts;Velaine-sur-Sambre;Belgium;2/19/1971;0477 51 06 81;B+;60.8;157
male;Timothy;Chapple;Leipzig;Germany;8/20/1947;0341 17 99 65;A+;82.1;164
female;Sophie;Fuller;CASTLETOWN;United Kingdom;06.02.1954;7 805 122 173;O+;76.1;161
male;Marko;Hertzog;KEMPSTON HARDWICK;United Kingdom;10.06.1972;7 749 234 645;A+;94.3;174
male;Jürgen;Finkel;NORTON-JUXTA-TWYCROSS;United Kingdom;12.09.1944;7 905 805 016;O+;63.5;170
male;Oliver;Guilmette;FERNANCES;Australia;4/13/1999;(02) 8590 2265;O+;74.2;188
female;Lucille;Andujar;Germagnano;Italy;08.06.1956;3 491 213 790;A+;56.8;161
male;Amadeusz;Duda;Fernán-Núñez;Spain;10/24/1945;722 518 847;A+;90.1;176
female;Falerina;Lagrange;Görlitz;Germany;11/25/1992;03581 85 90 85;O-;97.2;171
female;Gaetane;Courcelle;Siemianowice Śląskie;Poland;10.12.1983;53 230 69 45;A+;103.9;175
female;Gaudenzia;Toscani;Drogenbos;Belgium;07.02.1964;0476 66 29 98;O+;81.1;163
female;Licia;Cattaneo;North Battleford;Canada;08.02.1987;306-481-2146;O+;63.6;160
male;Giordano;Fanucci;INDING;Austria;7/15/1970;0664 454 39 52;O+;74.8;174
female;Roxanne;Ferland;Nagybátony;Hungary;07.01.1987;(32) 999-212;A+;64.3;156
male;Sebastian;Rothschild;Laguna de Cameros;Spain;04.07.1957;636 991 524;A+;111.3;166
male;Metody;Wojciechowski;FRESING;Austria;5/15/1940;0680 959 82 69;A+;67.5;178
male;Sebastian;Kemp;Altenmünster;Germany;4/17/1994;08295 63 66 46;A+;79.5;179
female;Pupa;Palerma;KREMSCHITZ;Austria;1/16/1997;0660 903 59 60;B+;53.5;156
female;Jade;Standley;HAZEBROUCK;France;12/27/1983;03.33.38.69.95;O+;67.3;163
female;Sandra;Mayer;KOOROOMOOL;Australia;01.02.1962;(07) 4059 3089;A+;64.4;163
female;Stefanie;Abend;Alicún de Ortega;Spain;03.03.1942;684 196 402;A+;90.8;155
male;William;Christopher;Rain;Germany;09.11.1995;09090 73 70 66;AB-;86.2;180
female;Lena;Hoover;WONGAWALLAN;Australia;10.11.1982;(07) 5610 7346;B-;74.6;168
male;Glenn;Romero;CULCABOCK;United Kingdom;1/15/1999;7 715 490 889;A+;72.5;183
male;Dieter;Meier;Sosnowiec;Poland;6/15/1976;79 596 96 86;O-;86.2;184
female;Cerise;Bolduc;Felsôtárkány;Hungary;12/21/1951;(36) 861-147;O+;92;167
male;Corey;Chapman;Sorocaba;Brazil;8/19/1943;(15) 2330-4982;O+;67.2;169
female;Madison;Green;Vilshofen;Germany;10.04.1995;08543 26 16 75;B+;63;156
male;Muhammad;Yates;City Of Commerce;United States;06.08.1948;323-397-1361;A+;80.9;164
male;Victor;Carlton;Edmonton;Canada;3/22/1982;780-455-8572;A+;64.4;173
female;Alba;Pinto;Białystok;Poland;2/22/1972;51 980 16 99;A+;99.6;166
male;Evan;Payne;Białystok;Poland;6/30/1951;60 567 28 72;A+;105.4;172
male;Ulrich;Köhler;Siemianowice Śląskie;Poland;10/18/1961;72 908 81 79;A+;77.9;179
female;Louise;Davies;Poznań;Poland;6/25/1943;72 322 87 23;O+;73.3;159
male;Courtland;Marchesseault;Salto;Brazil;06.03.1960;(11) 3640-7026;A+;64.4;169
female;Dorene;Couet;Jastrzębie-Zdrój;Poland;8/28/1990;79 170 61 73;A-;67.1;171
male;Jaxon;Fabro;KIRCHBERG;Austria;03.12.1951;0680 749 36 46;A+;86;163
female;Naomi;Jordan;Gernsheim;Germany;05.08.1962;06258 72 14 18;A+;82.2;163
female;Tahlia;Murtagh;HALTON;United Kingdom;2/28/1961;7 054 186 718;O+;88.1;158
male;Pierre;Corbeil;Hamburg Altona-Altstadt;Germany;11/28/1957;040 41 97 94;AB+;89.1;170
male;Oskar;Adamski;Kielce;Poland;12/28/1975;53 216 22 77;A+;72.9;185
male;Lew;Nowak ;Dueñas;Spain;12.08.1942;624 985 543;A-;90.6;169
female;Orane;Bordeleau;Gambarare;Italy;6/19/1989;3 205 461 090;O+;92.4;169
female;Bradamate;Chnadonnet;São Paulo;Brazil;3/18/1935;(11) 7905-7988;O+;69.1;163
male;Gabriel;Field;Anna;Italy;07.07.1985;3 630 338 224;A+;79.1;175
female;Anja;Sankt;São Gonçalo;Brazil;4/14/1973;(21) 5983-7771;O-;92.2;167
male;Berto;Bruno;DREUX;France;06.11.1990;02.58.99.37.22;O+;83.9;176
female;Libby;Pollard;OATLANDS;Australia;11/22/1988;(03) 6240 4211;B+;90.1;163
female;Nadine;Eisenberg;THERAS;Austria;10.12.1988;0664 841 72 02;AB+;92.7;168
female;Gabriela;Majewska;Colcavagno;Italy;12.06.1965;3 456 907 758;A+;56.1;165
male;Jacek;Pawłowski;BLAKEHURST;Australia;05.10.1950;(02) 6238 8813;B+;89.9;164
male;Finn;Lovely;Kunmadaras;Hungary;6/16/1995;(59) 326-484;O+;85.4;185
male;Ralph;Propst;Williams Lake;Canada;7/28/1946;250-392-0095;O+;68.8;169
female;Fulgenzia;Conti;Fletcher;United States;9/26/1934;937-368-9702;O+;70.8;159
female;Alice;Humphries;BASSE-TERRE;France;6/14/1981;05.37.80.66.15;AB+;58.7;157
male;Aidan;Pearson;COVE;United Kingdom;10/19/1993;7 915 249 306;O+;80.6;170
male;Ercole;Davide;SUTTON ON SEA;United Kingdom;01.02.1954;7 003 138 627;O+;64.8;186
female;Summer;Mitchell;Geszt;Hungary;05.01.1956;(66) 181-215;O+;81.3;157
male;Robert;McNett;GIGGING;Austria;09.03.1984;0664 229 05 64;O+;79.4;190
male;Nikifor;Nowak ;MONTPELLIER;France;10/21/1995;04.69.94.09.72;A+;58.7;184
male;William;Vivian;Cary;United States;5/26/1980;919-427-2053;B+;75.7;169
female;Katja;Theissen;Scottsdale;United States;9/30/1966;928-817-4263;A-;81.3;157
female;Anita;Baresi;Ipatinga;Brazil;8/21/1937;(31) 2328-3691;AB+;66.5;158
male;Cupido;Onio;PILLER;Austria;11/21/1937;0676 493 35 63;A+;73.1;176
female;Marzia;Beneventi;Jaboatão dos Guararapes;Brazil;3/18/1934;(81) 7508-5854;A+;65;154
male;Marc;DuLin;Cumbres de Enmedio;Spain;10/20/1980;747 325 987;B+;72.4;169
male;Grzegorz;Maciejewski;WOODANILLING;Australia;7/31/1939;(08) 9032 8895;B+;101.3;164
female;Kate;Dowse;Lambsheim;Germany;06.09.1942;06233 69 40 98;O-;66.8;161
female;Patricia;Williams;Ermesinde;Portugal;9/24/1934;212 276 687 749;O+;81.6;159
male;Gérard;Bourdette;MARIGNANE;France;9/14/1990;04.59.93.36.11;A+;76.8;172
male;Jessie;Green;Vitória;Brazil;9/30/1998;(27) 4409-2974;B+;70.6;163
female;Sophia;Weston;São Paulo;Brazil;2/25/1944;(11) 3644-9025;A+;85.6;170
male;Larry;Olivas;OFENBACH;Austria;1/20/1981;0664 153 56 14;B+;97;189
male;Wyatt;Boivin;NEWBOLD;United Kingdom;05.11.1987;7 720 043 793;B+;84.4;175
female;Kiera;Clark;Kraków;Poland;04.08.1952;79 838 55 69;A+;64.2;162
female;Francesca;Rice;Espadaña;Spain;3/31/1985;717 706 632;O+;86.8;160
male;Dimitri;Capon;Vancouver;Canada;5/20/1995;604-707-1293;O+;61.7;173
male;Pryor;Lemieux;Surrey;Canada;10.01.1974;604-599-4406;O-;91.4;180
male;Marcin;Kaczmarek;UNTERHATZENDORF;Austria;7/19/1937;0699 187 44 99;O+;77.4;179
female;Lilly;Moss;Reutlingen Gmindersdorf;Germany;08.07.1964;071 90 02 50;A+;95.8;166
female;Sydney;Cadieux;Massey;Canada;5/17/1989;705-865-4076;B+;61.2;158
male;James;White;WEITENDORF;Austria;1/16/1998;0676 433 32 83;AB+;74.1;169
male;Rémy;Piedalue;Anápolis;Brazil;04.11.1946;(62) 3236-3442;A+;88.5;179
female;Zosia;Wojciechowska;Samminiatello;Italy;01.01.1963;3 862 264 169;O-;93.2;169
male;Cataldo;Conti;Los Angeles;United States;4/21/1945;661-839-8738;O+;79.5;176
male;Nathan;Lane;Richmond;Canada;04.04.1962;604-207-8958;O+;82.6;170
male;Caleb;Hytten;Serradilla del Arroyo;Spain;07.06.1954;719 390 337;B+;103.2;167
female;Victoria;Epling;Ganaceto;Italy;02.08.1995;3 873 442 431;O-;93.7;171
male;Lucjan;Kozłowski;Antella;Italy;03.05.1996;3 154 939 856;O+;104.8;174
female;Corinne;Desnoyers;MONTPELLIER;France;4/22/1952;04.87.78.64.29;B+;94.1;163
female;Alice;Santo;São Paulo;Brazil;11.12.1956;(11) 2334-2239;A+;71.6;153
male;Connor;Buckley;Toronto;Canada;1/22/1938;416-464-8750;B+;63.1;183
female;Milla;Guerin;NEWEE CREEK;Australia;10/20/1961;(02) 6775 9541;O+;77.9;165
male;David;Romero;SAINT-MALO;France;08.08.1949;02.96.69.18.78;O+;90.4;173
male;Armando;Lucciano;Carcaixent;Spain;03.10.1962;791 024 133;O+;111.2;181
female;Ambra;Favreau;Medicine Hat;Canada;05.01.1936;403-548-3798;B+;79;151
female;Anne;Moench;SAXIGEN;Austria;2/26/1995;0688 116 72 97;O-;89.8;161
female;Ave;Pagnotto;Mezzana;Italy;03.04.1953;3 543 836 631;A-;98.9;162
male;Jamie;Clements;Veszprémgalsa;Hungary;9/21/1982;(87) 502-769;B+;113.5;176
male;Valter;Lettiere;Walhain-Saint-Paul;Belgium;9/13/1958;0487 38 47 02;B+;86;170
male;Laurent;Bertrand;Poznań;Poland;9/16/1943;67 833 13 86;B+;61.8;168
male;Tyson;Wedgwood;Nogara;Italy;03.07.1938;3 343 593 298;AB+;81.5;163
female;Leonie;Krueger;Castelnovo Di Sotto;Italy;12/22/1974;3 626 168 729;B+;78.1;168
male;Oskar;Szczepański;SILVERDALE;United Kingdom;1/19/1981;7 010 675 723;O-;78.1;170
female;Michelle;Coffey;BOURGES;France;1/26/1979;02.73.54.08.93;B+;73.1;172
male;Charles;Howells;Budapest;Hungary;12/19/1943;(1) 351-2420;A+;86.7;173
female;Zara;Goddard;AM TELLER;Austria;11.02.1967;0680 234 18 34;O+;57.3;159
male;Alfons;Ostrowski;Beez;Belgium;12/15/1942;0492 47 39 26;A+;92;175
male;Michael;Ackermann;Gauting;Germany;5/21/1965;08153 71 69 80;A+;113.8;182
female;Savannah;Ramsay;LE CANNET;France;8/16/1952;04.05.96.52.39;B+;98.7;152
male;Callum;Baldwin;CHARLEVILLE-MÉZIÈRES;France;05.08.1976;03.29.45.88.17;B+;103.5;185
female;Isabel;Davis;Estela;Portugal;3/15/1964;212 294 128 299;B+;59.1;171
female;Ludmiła;Olszewska;TAMWORTH SOUTH;Australia;11.07.1998;(02) 6711 5524;O+;63.5;173
female;Imogen;Kyte;Sopot;Poland;11.04.1991;67 686 23 32;O+;79.5;171
female;Nilde;Folliero;Budajenô;Hungary;8/17/1992;(26) 434-226;O+;56.7;173
female;Loredana;Trentino;Ciutadella de Menorca;Spain;10.02.1961;697 451 973;B+;78.9;162
female;Ella;Jarvis;Brampton;Canada;05.11.1966;905-595-0065;O+;78;156
male;Michael;Fischer;MYOLA;Australia;3/19/1987;(02) 4069 5568;B+;82.6;185
female;Melanie;Fassbinder;Houston;United States;9/30/1991;713-247-1323;B+;90.7;170
male;Anacleto;Baresi;JERVIS BAY;Australia;4/18/1986;(02) 4082 7519;B+;62.5;181
male;Alexander;Sykes;GERLOS;Austria;12/14/1942;0688 745 79 20;O+;63.6;175
male;Joshua;Owens;Batida;Hungary;6/28/1936;(62) 737-512;B+;95.1;181
female;Leonie;Mayer;MARKS LANDING;Australia;5/14/1993;(08) 8392 9147;B+;61.5;171
male;Ralf;Gottlieb;Conquista;Spain;04.11.1981;754 324 750;O+;89;189
female;Stephanie;Eastwood;Mark;Belgium;10.05.1933;0480 49 37 74;B+;69.4;169
male;Andreas;Aachen;BIARRITZ;France;09.02.1988;05.09.93.08.16;A+;64.5;175
female;Grace;Miles;Ottawa;Canada;08.06.1954;613-513-6205;A+;61.1;166
female;Kazimiera;Sawicka;Brasília;Brazil;5/27/1946;(61) 5421-8201;A+;73.5;158
female;Carole;Fremont;Sacramento;United States;07.01.1936;916-219-2996;B+;64;169
male;Jose;Casper;TRESSDORF;Austria;09.03.1945;0660 994 29 11;A+;74.3;184
male;Callum;Dumaresq;Łódź;Poland;1/13/1960;51 757 50 74;B+;75.8;176
female;Rossana;Capon;Gulfport;United States;1/19/1990;309-873-6972;A+;77.4;173
male;Wesley;Mulkey;Rheinau;Germany;04.01.1991;07853 81 16 33;O+;61.6;188
male;Anthony;Heard;Zielona Góra;Poland;8/25/1988;88 249 69 61;O+;62.5;187
female;Laura;Henry;WARWICK DC;Australia;5/29/1969;(07) 4510 7137;O+;57;165
male;Ezio;Milani;Colorado Springs;United States;08.02.1993;719-332-1686;A+;92.7;177
female;Gabriela;Majewska;Karlsruhe Weststadt;Germany;10/17/1971;0721 65 46 19;A+;63.3;157
female;Paige;Stanbury;VANDOEUVRE-LÈS-NANCY;France;11/25/1940;03.90.43.32.26;A+;83.1;165
male;Ulrich;Moench;Kuntelep;Hungary;01.04.1984;(60) 294-124;AB+;77.1;169
male;Cameron;Barber;Agrobom;Portugal;09.02.1943;212 732 875 199;A+;78.9;166
female;Venera;Cocci;São Pedro da Cadeira;Portugal;05.01.1972;212 179 915 115;B+;78.9;158
female;Eloise;Delong;Cascina Buon Gesu;Italy;03.06.1976;3 418 409 093;O+;84.1;155
male;Connor;McSharry;Kansas City;United States;4/21/1965;660-409-4160;O+;92.8;188
female;Susan;Rudolph;Roucourt;Belgium;3/25/1979;0471 87 21 74;B+;58.9;166
female;Elizabeth;Young;Oberstadtfeld;Germany;7/29/1933;06596 98 01 60;B+;83.5;155
male;Max;Wexler;Medicine Hat;Canada;8/21/1940;403-548-9753;AB+;70.6;169
male;Oliver;Thrower;WANNON;Australia;6/28/1939;(03) 5371 1419;A+;81;178
female;Jayne;Andrews;Brussel;Belgium;9/26/1986;0489 22 38 40;B+;58.6;155
male;Bernd;Pfaff;BEZONS;France;1/30/1958;01.66.13.13.06;O+;65;173
male;Rafał;Michalski;Waanrode;Belgium;6/21/1952;0491 85 64 56;O+;92.7;180
male;Théophile;Lamothe;Tamási;Hungary;1/24/1948;(74) 620-268;O+;106.5;183
female;Heike;Freud;STEINWAND;Austria;5/30/1990;0676 721 44 84;O+;93.2;164
male;Landolfo;Greco;BLUMAU;Austria;08.02.1935;0676 401 12 07;O+;99.7;164
female;Celina;Jaworska;Brielen;Belgium;02.08.1992;0493 11 88 70;O+;90.7;168
male;Liam;Schardt;Orlando;United States;08.10.1963;321-948-6122;O+;108.4;186
female;Brie;Thibault;AUBURN;Australia;1/31/1992;(08) 8322 3177;A-;78.5;154
male;Connor;Chambers;Leis;Portugal;5/29/1962;212 537 558 607;AB+;81;177
male;Sebastian;Young;BOOMPA;Australia;10/27/1936;(07) 3489 0499;O+;60.7;175
female;Norma;Manna;Puebla de la Calzada;Spain;08.08.1934;745 755 974;B+;51.7;156
female;Elizabeth;Alcott;Araguari;Brazil;6/20/1969;(34) 4972-9078;O+;79.6;165
male;Freddie;Dickinson;Oklahoma City;United States;1/18/1965;405-521-9323;O+;88.1;186
male;Liberio;Sagese;LEPPEN;Austria;11.09.1940;0650 351 22 12;B+;70.7;174
male;Douglas;Kinney;Niddatal;Germany;4/19/1978;06034 86 46 72;O+;100.3;189
male;Michael;Cash;La Guancha;Spain;1/13/1990;712 901 150;A+;89.5;179
male;Gaetano;Calabrese;Howardries;Belgium;10.02.1981;0489 79 20 98;B+;68.4;167
female;Trinette;Bolduc;San Felice;Italy;5/21/1975;3 833 119 886;A-;82.2;170
male;Ben;Clamp;Kunbaja;Hungary;11.01.1939;(79) 450-666;B+;81.8;180
male;Aubrey;Lambert;RIED IM INNKREIS;Austria;1/14/1996;0680 796 83 68;O+;82.9;177
female;Armida;Gallo;DIJON;France;11.11.1986;03.28.46.05.64;A+;88.2;155
male;Dirk;Drechsler;Warszawa;Poland;12/17/1968;78 532 48 08;A+;87.9;182
male;Koby;Auricht;Trimbs;Germany;10.08.1978;02654 64 32 80;A+;104.2;174
male;Cesio;Castiglione;Árpadhalom;Hungary;08.06.1971;(63) 735-016;B+;70.3;168
female;Fleurette;Baron;Bermersheim;Germany;8/22/1932;06244 54 20 18;B+;64.9;153
female;Amalia;Napolitani;Barkow;Germany;7/28/1941;038735 42 69;A+;66.1;152
female;Lauren;Stevens;MISTELBACH;Austria;1/24/1933;0688 859 36 87;B+;77.5;161
male;Caleb;Scratchley;Faulx-les-Tombes;Belgium;10/28/1996;0494 85 76 04;B+;90;190
male;Mitchell;Phillips;Nives;Belgium;08.08.1977;0495 80 41 43;B+;71.3;183
female;Monika;Schweizer;NOGENT-SUR-MARNE;France;12/31/1947;01.58.92.64.05;O-;76.1;155
male;Isaac;Mackinnon;AMITY;Australia;07.04.1942;(07) 3743 6488;O+;91.3;172
male;Sebastian;Bull;DIGBY;United Kingdom;10/14/1986;7 946 472 885;A+;68.1;184
male;Adalgisio;Baresi;Vancouver;Canada;08.01.1984;778-840-1996;B+;112.8;176
male;Terenzio;Lori;GLOTZING;Austria;8/28/1975;0664 914 27 46;A+;89.3;186
male;Seth;Hinchcliffe;Tyler;United States;01.04.1994;903-566-3228;O-;58.2;190
female;Chloe;Hawkins;El Borge;Spain;08.11.1967;699 013 881;B+;71.8;159
female;Ida ;Trentino;Ribeirão Preto;Brazil;10/20/1994;(16) 6931-9490;A+;52.8;175
female;Aloisa;Romani;UTZENLAA;Austria;12.05.1988;0660 633 39 72;B+;82.4;168
female;Rossana;Moretti;Toronto;Canada;2/18/1993;416-301-5113;A+;88;157
female;Karl;Wilson;UPPER SOUDLEY;United Kingdom;11/13/1998;7 061 045 713;A+;88.8;162
male;Zygfryd;Pawłowski;Szágy;Hungary;07.10.1976;(72) 575-770;B+;111.5;184
male;Niklas;Unger;Ravensburg;Germany;9/24/1990;0751 93 51 03;B+;62.3;177
male;Robert;Fuerst;Braga;Portugal;2/22/1980;212 531 999 314;B-;98.5;167
male;Celestyn;Kamiński;Santa Ovaia de Cima;Portugal;01.08.1982;212 329 633 223;O-;107.8;167
male;Christopher;Bourque;Montreal;Canada;10/20/1940;514-630-4663;O+;78.4;176
female;Jodie;Frost;Unionville;Canada;08.05.1962;905-248-8201;O+;61.3;162
male;Luke;Frost;ANGER;Austria;06.09.1941;0688 407 99 07;B+;59.3;164
male;Lukas;Meyer;São Torcato;Portugal;05.09.1970;212 532 836 183;O+;73.6;181
female;Danuta;Kucharska;Laskod;Hungary;6/18/1948;(45) 362-000;O+;54.4;164
female;Jasmine;Strahan;LLANFOIST;United Kingdom;06.09.1983;7 038 003 402;O+;76.1;160
female;Claude;Trudeau;Chico;United States;07.10.1959;530-431-6091;O+;77.6;167
male;Antonio;Eades;Athens;United States;01.06.1996;706-346-9853;O+;89.4;188
female;Gabriela;Dudek;CEDUNA;Australia;02.04.1962;(08) 8791 0574;B+;92.2;165
female;Kiera;Miah;GEIBING;Austria;2/26/1937;0676 133 35 64;B+;55.3;160
female;Blanche;Naylor;YINKANIE;Australia;12/30/1975;(08) 8775 6997;A+;102.6;174
male;Christopher;Domingues;Gabriola Island;Canada;07.02.1937;250-247-9050;O+;76.4;163
male;Kyle;Brooks;ROSNY-SOUS-BOIS;France;10/14/1951;01.47.62.93.84;A+;77.5;170
male;Sacripant;Morneau;Blaugies;Belgium;11.11.1947;0482 98 59 34;B-;106.5;168
male;Jozafat;Kwiatkowski;Capelas;Portugal;8/18/1987;212 965 858 187;A+;83.4;175
